case_id,T,model,nearest_margin,whitened_error,eta_model
PAIR_7_12_AIm0p01_AJ0p025_R1,45,D,274.2771331544458,1.1154438600853291,0.004066849639474762
PAIR_7_12_AIm0p01_AJ0p025_R1,45,D_Q,274.2771331544458,0.5711323317735492,0.0020823184390364176
PAIR_7_12_AIm0p01_AJ0p025_R1,45,D_Q_Qij,274.2771331544458,0.0022122510195162017,8.06575084868807e-06
PAIR_7_12_AIm0p01_AJ0p025_R1,60,D,337.3357560169596,3.2562215616473886,0.00965276139148345
PAIR_7_12_AIm0p01_AJ0p025_R1,60,D_Q,337.3357560169596,1.6198572340449278,0.004801913835554062
PAIR_7_12_AIm0p01_AJ0p025_R1,60,D_Q_Qij,337.3357560169596,0.010175359667965917,3.0163893054533924e-05
PAIR_7_12_AIm0p01_AJ0p025_R1,90,D,429.8028309840677,14.722527218811106,0.03425414203322651
PAIR_7_12_AIm0p01_AJ0p025_R1,90,D_Q,429.8028309840677,7.372531084757043,0.01715328646830233
PAIR_7_12_AIm0p01_AJ0p025_R1,90,D_Q_Qij,429.8028309840677,0.08568451650145531,0.00019935772946230672
PAIR_7_12_AIm0p01_AJ0p025_R1,120,D,565.0983228926821,39.99365511539426,0.07077291419070353
PAIR_7_12_AIm0p01_AJ0p025_R1,120,D_Q,565.0983228926821,19.676943061510446,0.03482038835434183
PAIR_7_12_AIm0p01_AJ0p025_R1,120,D_Q_Qij,565.0983228926821,0.34839866307237033,0.0006165275120424217
PAIR_7_12_AIm0p01_AJm0p025_R1,30,D,170.00958156225,0.1101522597353435,0.0006479179509950773
PAIR_7_12_AIm0p01_AJm0p025_R1,30,D_Q,170.00958156225,0.1602048676558372,0.0009423284628059463
PAIR_7_12_AIm0p01_AJm0p025_R1,30,D_Q_Qij,170.00958156225,0.00018740425335460074,1.102315832040217e-06
PAIR_7_12_AIm0p01_AJm0p025_R1,45,D,274.2771331544458,0.1862728741487328,0.0006791411008508768
PAIR_7_12_AIm0p01_AJm0p025_R1,45,D_Q,274.2771331544458,0.571590030178323,0.0020839871833444458
PAIR_7_12_AIm0p01_AJm0p025_R1,45,D_Q_Qij,274.2771331544458,0.0003639369342397704,1.3268949184868323e-06
PAIR_7_12_AIm0p01_AJm0p025_R1,60,D,446.6793016253371,0.2678411160034076,0.0005996273277691872
PAIR_7_12_AIm0p01_AJm0p025_R1,60,D_Q,446.6793016253371,1.6211228230654735,0.0036292767924698444
PAIR_7_12_AIm0p01_AJm0p025_R1,60,D_Q_Qij,446.6793016253371,0.0007708325810618555,1.7256957693294006e-06
PAIR_7_12_AIm0p01_AJm0p025_R1,90,D,982.2464167961851,0.691525245843659,0.0007040241980207189
PAIR_7_12_AIm0p01_AJm0p025_R1,90,D_Q,982.2464167961851,7.375594528661725,0.007508904489281686
PAIR_7_12_AIm0p01_AJm0p025_R1,90,D_Q_Qij,982.2464167961851,0.003534581798503042,3.5984674905018903e-06
PAIR_7_12_AIm0p01_AJm0p025_R1,120,D,1720.6994991998372,1.6347825317329243,0.0009500685811166527
PAIR_7_12_AIm0p01_AJm0p025_R1,120,D_Q,1720.6994991998372,19.678654587414893,0.011436427218445695
PAIR_7_12_AIm0p01_AJm0p025_R1,120,D_Q_Qij,1720.6994991998372,0.015837687984877127,9.204214909251731e-06
