split,case_id,family,m,seed,excitation,method,policy,window,cadence,TVE_fraction,TVE_percent,angle_RMSE_deg,magnitude_RMSE,complex_RMSE,p95_TVE_percent,worst_bus_TVE_percent,NLL,NEES_like,coverage50,coverage90,coverage95
TEST,M6-OPERATING-POINT_m1p5_s216_ED,M6_OPERATING_POINT,1.5,216,E-D,R1_ORACLE_RECENTERED,NA,0,0,2.5020278195264315e-05,0.0025020278195264315,0.0018960944558714496,5.29531833546483e-05,6.262495185839704e-05,0.0072365668279831446,0.016934154464883847,,,,,
TEST,M6-OPERATING-POINT_m1p5_s216_ED,M6_OPERATING_POINT,1.5,216,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.001484347389613534,0.1484347389613534,0.1100362691008737,0.0007022385807116826,0.002053899476945223,0.502687702352819,0.6535920113880825,-10.750343560404163,0.9443881480173538,0.706487061325771,1.0,1.0
TEST,M6-OPERATING-POINT_m1p5_s216_ED,M6_OPERATING_POINT,1.5,216,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0015130807841392225,0.15130807841392224,0.11361778324759832,0.0006924123503239069,0.002111052762196011,0.5688814431220119,0.6293052943513645,-7.362409044755502,0.3624703942790771,0.890818858560794,0.9968096419709322,0.9971641261963843
TEST,M6-OPERATING-POINT_m1p5_s217_EA,M6_OPERATING_POINT,1.5,217,E-A,R0_FROZEN_B2,NA,0,0,0.0018706876772221724,0.18706876772221726,0.13885194521382793,0.0009121255330941524,0.0026017836349216932,0.7114583636817838,0.764527014193729,,,,,
TEST,M6-OPERATING-POINT_m1p5_s217_EA,M6_OPERATING_POINT,1.5,217,E-A,R1_ORACLE_RECENTERED,NA,0,0,8.533875694985419e-05,0.008533875694985418,0.008881244750114918,0.00020344470250080015,0.0002566182441667346,0.021893094080882778,0.07117626232575888,,,,,
TEST,M6-OPERATING-POINT_m1p5_s217_EA,M6_OPERATING_POINT,1.5,217,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0018005001088219146,0.18005001088219147,0.13467978185522772,0.0008215839901198671,0.002500724164100238,0.6102345599067625,0.8321248454101563,-10.506566672817224,1.431941923191233,0.6242467210209146,0.9680964197093229,1.0
TEST,M6-OPERATING-POINT_m1p5_s217_EA,M6_OPERATING_POINT,1.5,217,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0018522086843967402,0.18522086843967403,0.13956367267793474,0.0008489927290927096,0.0025924646809101417,0.6963217625727612,0.8050187391691249,-7.248214021831166,0.5908604401277496,0.8688408365827721,0.9794399149237859,0.9918468628146048
TEST,M6-OPERATING-POINT_m1p5_s218_EB,M6_OPERATING_POINT,1.5,218,E-B,R0_FROZEN_B2,NA,0,0,0.001076001863660957,0.1076001863660957,0.08066142096700324,0.0005096288896751728,0.0015048556996729069,0.4101079279065903,0.43320393308273475,,,,,
TEST,M6-OPERATING-POINT_m1p5_s218_EB,M6_OPERATING_POINT,1.5,218,E-B,R1_ORACLE_RECENTERED,NA,0,0,5.937525277287438e-06,0.0005937525277287438,0.00026392376257747523,1.0941382560780693e-05,1.1910159471773084e-05,0.001772221167767958,0.003705199577895432,,,,,
TEST,M6-OPERATING-POINT_m1p5_s218_EB,M6_OPERATING_POINT,1.5,218,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0010703459907056335,0.10703459907056335,0.07841773494360817,0.0005464344466836634,0.0014803220991331729,0.3883430963705181,0.4385580610877273,-10.983948506154684,0.4771782565163124,0.9680964197093229,1.0,1.0
TEST,M6-OPERATING-POINT_m1p5_s218_EB,M6_OPERATING_POINT,1.5,218,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.001081882794098748,0.10818827940987481,0.08047168992642446,0.0005264223739889001,0.0015074293275683778,0.4013048545548861,0.4292336442423066,-7.454910365462948,0.1774677528641855,0.9868840836582772,1.0,1.0
TEST,M6-OPERATING-POINT_m1p5_s219_EC,M6_OPERATING_POINT,1.5,219,E-C,R0_FROZEN_B2,NA,0,0,0.0010755774917671971,0.10755774917671972,0.08053094386753279,0.0005133017591575723,0.0015038930910084066,0.41157731503682693,0.43194733299384186,,,,,
TEST,M6-OPERATING-POINT_m1p5_s219_EC,M6_OPERATING_POINT,1.5,219,E-C,R1_ORACLE_RECENTERED,NA,0,0,2.6081261719964877e-07,2.6081261719964877e-05,1.8750411809135507e-05,5.487110055775299e-07,6.404849419007442e-07,8.6993941903061e-05,0.00018608014980594495,,,,,
TEST,M6-OPERATING-POINT_m1p5_s219_EC,M6_OPERATING_POINT,1.5,219,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0010581848274201166,0.10581848274201165,0.07776788119796046,0.0005343393193399661,0.0014651492904462961,0.3761570503475326,0.4480143244331601,-10.98744125976258,0.47019274930052074,0.9680964197093229,1.0,1.0
TEST,M6-OPERATING-POINT_m1p5_s219_EC,M6_OPERATING_POINT,1.5,219,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0010722003112651336,0.10722003112651336,0.08006104766253434,0.0005119098941516987,0.001495617246809416,0.4052818718969913,0.42734842630841813,-7.456861414826509,0.17356565413705982,0.9865295994328253,1.0,1.0
TEST,M6-OPERATING-POINT_m1p5_s220_ED,M6_OPERATING_POINT,1.5,220,E-D,R0_FROZEN_B2,NA,0,0,0.0015763869426653999,0.15763869426653998,0.11784064241514854,0.0007402925780283497,0.0021968015500163037,0.614297976330864,0.6253558511361719,,,,,
TEST,M6-OPERATING-POINT_m1p5_s220_ED,M6_OPERATING_POINT,1.5,220,E-D,R1_ORACLE_RECENTERED,NA,0,0,2.9201748367379128e-05,0.0029201748367379127,0.0022602831632378305,6.264860808754683e-05,7.424852787942225e-05,0.008412326077646413,0.020185639507149588,,,,,
TEST,M6-OPERATING-POINT_m1p5_s220_ED,M6_OPERATING_POINT,1.5,220,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0015316147295003956,0.15316147295003957,0.11362031609870346,0.0007211532871962108,0.002119420119735786,0.5181400065310958,0.6767117669553447,-10.718689161488609,1.0076969458484615,0.6905352711804325,1.0,1.0
TEST,M6-OPERATING-POINT_m1p5_s220_ED,M6_OPERATING_POINT,1.5,220,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0015622128160907149,0.15622128160907148,0.11734046240402782,0.0007136628583900213,0.0021797369823752417,0.5875496907423987,0.6520663945593963,-7.349267476676609,0.3887535304368644,0.881247784473591,0.9968096419709322,0.9971641261963843
TEST,M7-COUPLED_m0p0_s201_EA,M7_COUPLED,0.0,201,E-A,R0_FROZEN_B2,NA,0,0,0.0003843856459803053,0.03843856459803053,0.02867105098668304,0.00017478392124995224,0.0005329329542843438,0.14827465031483014,0.1562847974839115,,,,,
TEST,M7-COUPLED_m0p0_s201_EA,M7_COUPLED,0.0,201,E-A,R1_ORACLE_RECENTERED,NA,0,0,1.2173761852464172e-05,0.0012173761852464172,0.0016306113013118259,3.192526036899295e-05,4.291753885642596e-05,0.00281154282862447,0.012292937586539333,,,,,
TEST,M7-COUPLED_m0p0_s201_EA,M7_COUPLED,0.0,201,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.00036605089492085783,0.03660508949208578,0.02809549251858038,0.00016149529235973963,0.0005189735408239845,0.12907952292383384,0.17899712704958448,-11.191364095398603,0.0623470780284744,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s201_EA,M7_COUPLED,0.0,201,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0003843856459803053,0.03843856459803053,0.02867105098668304,0.00017478392124995224,0.0005329329542843438,0.14827465031483014,0.1562847974839115,-5.5802542373153425,0.0004393010494335435,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s202_EB,M7_COUPLED,0.0,202,E-B,R0_FROZEN_B2,NA,0,0,6.390785224751082e-07,6.390785224751081e-05,0.00011715669512542303,2.012842114389511e-06,2.879909667536341e-06,0.00011621782708346853,0.0007833359067444004,,,,,
TEST,M7-COUPLED_m0p0_s202_EB,M7_COUPLED,0.0,202,E-B,R1_ORACLE_RECENTERED,NA,0,0,6.390785224751082e-07,6.390785224751081e-05,0.00011715669512542303,2.012842114389511e-06,2.879909667536341e-06,0.00011621782708346853,0.0007833359067444004,,,,,
TEST,M7-COUPLED_m0p0_s202_EB,M7_COUPLED,0.0,202,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,1.8300118783198817e-05,0.0018300118783198818,0.0016720638955169886,2.9128691020885996e-05,4.14397783192194e-05,0.00665319911471124,0.010435607207361808,-11.222377731032989,0.0003198067597013535,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s202_EB,M7_COUPLED,0.0,202,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,6.390785224751082e-07,6.390785224751081e-05,0.00011715669512542303,2.012842114389511e-06,2.879909667536341e-06,0.00011621782708346853,0.0007833359067444004,-5.580473878731552,1.8217012840213936e-08,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s203_EC,M7_COUPLED,0.0,203,E-C,R0_FROZEN_B2,NA,0,0,2.6986692433311425e-06,0.00026986692433311423,0.00012109466136215615,3.475675768011183e-06,4.082662492358969e-06,0.0009867763161826412,0.0011902837270980169,,,,,
TEST,M7-COUPLED_m0p0_s203_EC,M7_COUPLED,0.0,203,E-C,R1_ORACLE_RECENTERED,NA,0,0,4.206352229734741e-08,4.20635222973474e-06,8.120861153702387e-06,1.1207538427651669e-07,1.8149785679513048e-07,3.0298294305465984e-05,6.0125640811496935e-05,,,,,
TEST,M7-COUPLED_m0p0_s203_EC,M7_COUPLED,0.0,203,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,2.6701240970314035e-06,0.00026701240970314035,0.00012764631127285044,3.434136084120185e-06,4.110042980572054e-06,0.0009744090896314426,0.00126909526683367,-11.222535998491859,3.271841964199376e-06,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s203_EC,M7_COUPLED,0.0,203,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,2.6986692433311425e-06,0.00026986692433311423,0.00012109466136215615,3.475675768011183e-06,4.082662492358969e-06,0.0009867763161826412,0.0011902837270980169,-5.580473875495431,2.468925605341523e-08,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s204_ED,M7_COUPLED,0.0,204,E-D,R0_FROZEN_B2,NA,0,0,0.0002893037644237568,0.02893037644237568,0.021681750698853614,0.00012756503983872458,0.0004015661769669888,0.11288635025976977,0.11520810853999834,,,,,
TEST,M7-COUPLED_m0p0_s204_ED,M7_COUPLED,0.0,204,E-D,R1_ORACLE_RECENTERED,NA,0,0,4.252126764972092e-06,0.00042521267649720917,0.0005344874517103537,9.171406855086592e-06,1.313501956033919e-05,0.001363176351739716,0.0039659759424785475,,,,,
TEST,M7-COUPLED_m0p0_s204_ED,M7_COUPLED,0.0,204,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0002765087263016243,0.02765087263016243,0.02100626082985022,0.0001214620320772483,0.000388266383452992,0.09804432932658212,0.12964910393183612,-11.205260349679854,0.03455456946597292,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s204_ED,M7_COUPLED,0.0,204,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0002893037644237568,0.02893037644237568,0.021681750698853614,0.00012756503983872458,0.0004015661769669888,0.11288635025976977,0.11520810853999834,-5.580349471436283,0.00024883280755178954,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s205_EA,M7_COUPLED,0.0,205,E-A,R0_FROZEN_B2,NA,0,0,0.000479936170822202,0.0479936170822202,0.035718102466705204,0.00022235210980545652,0.0006654110191846001,0.18429341697478901,0.19689225904460836,,,,,
TEST,M7-COUPLED_m0p0_s205_EA,M7_COUPLED,0.0,205,E-A,R1_ORACLE_RECENTERED,NA,0,0,1.921318530643542e-05,0.001921318530643542,0.002551484280805955,5.14136403392612e-05,6.824869282121445e-05,0.004535616894106391,0.019454221140643182,,,,,
TEST,M7-COUPLED_m0p0_s205_EA,M7_COUPLED,0.0,205,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.00045662698033958703,0.045662698033958705,0.03511895838314661,0.0001985660793291018,0.0006476520788740922,0.16133358808898687,0.22457508992633357,-11.173817700828762,0.09743986716815603,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s205_EA,M7_COUPLED,0.0,205,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.000558677149336326,0.0558677149336326,0.04094980907938407,0.0004335645202836962,0.0008414309943299384,0.19063650632245646,0.21492603406700456,-6.020304431930394,0.13760707933251087,0.9748316199929103,0.989365473236441,0.9943282523927686
TEST,M7-COUPLED_m0p0_s206_EB,M7_COUPLED,0.0,206,E-B,R0_FROZEN_B2,NA,0,0,9.727200485177069e-07,9.727200485177069e-05,0.00017921954414185223,3.0752082138661236e-06,4.402803380524576e-06,0.00017132182451666392,0.0011884479188790055,,,,,
TEST,M7-COUPLED_m0p0_s206_EB,M7_COUPLED,0.0,206,E-B,R1_ORACLE_RECENTERED,NA,0,0,9.727200485177069e-07,9.727200485177069e-05,0.00017921954414185223,3.0752082138661236e-06,4.402803380524576e-06,0.00017132182451666392,0.0011884479188790055,,,,,
TEST,M7-COUPLED_m0p0_s206_EB,M7_COUPLED,0.0,206,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,2.260088609797971e-05,0.002260088609797971,0.0020467989512686245,3.630193046492205e-05,5.1184708328938774e-05,0.008214917744356755,0.012902272912789304,-11.222292951310711,0.0004893662042600107,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s206_EB,M7_COUPLED,0.0,206,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,9.727200485177069e-07,9.727200485177069e-05,0.00017921954414185223,3.0752082138661236e-06,4.402803380524576e-06,0.00017132182451666392,0.0011884479188790055,-5.580473866571874,4.253636895294486e-08,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s207_EC,M7_COUPLED,0.0,207,E-C,R0_FROZEN_B2,NA,0,0,3.4182949347468455e-06,0.00034182949347468455,0.0001533879075544179,4.402514975923462e-06,5.171376186358818e-06,0.0012499229788562316,0.0015077463972931256,,,,,
TEST,M7-COUPLED_m0p0_s207_EC,M7_COUPLED,0.0,207,E-C,R1_ORACLE_RECENTERED,NA,0,0,5.319474712706186e-08,5.319474712706186e-06,1.028698560355851e-05,1.4161430094926052e-07,2.2969029682597748e-07,3.821509358413102e-05,7.60400349587425e-05,,,,,
TEST,M7-COUPLED_m0p0_s207_EC,M7_COUPLED,0.0,207,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,3.3821633395886113e-06,0.0003382163339588611,0.00016168670756896904,4.349940841274272e-06,5.206094973896414e-06,0.0012342496758805633,0.0016075572066659462,-11.222535009640932,5.249543815939011e-06,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s207_EC,M7_COUPLED,0.0,207,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,3.4182949347468455e-06,0.00034182949347468455,0.0001533879075544179,4.402514975923462e-06,5.171376186358818e-06,0.0012499229788562316,0.0015077463972931256,-5.580473868033844,3.961242951176011e-08,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s208_ED,M7_COUPLED,0.0,208,E-D,R0_FROZEN_B2,NA,0,0,0.00033737119491212696,0.0337371194912127,0.025268194229015196,0.00014933213767338925,0.00046819296765604197,0.1314761055840596,0.13471081490243397,,,,,
TEST,M7-COUPLED_m0p0_s208_ED,M7_COUPLED,0.0,208,E-D,R1_ORACLE_RECENTERED,NA,0,0,5.824247664772838e-06,0.0005824247664772838,0.0007079056296197931,1.3199133759539943e-05,1.8147388638675475e-05,0.0017250643819056426,0.005416563859152583,,,,,
TEST,M7-COUPLED_m0p0_s208_ED,M7_COUPLED,0.0,208,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.00032238931138067826,0.032238931138067826,0.024502121930747807,0.00014094804639056048,0.0004526441381389663,0.11438672475589352,0.1514105200570257,-11.199020746588074,0.0470337756495307,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s208_ED,M7_COUPLED,0.0,208,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00033737119491212696,0.0337371194912127,0.025268194229015196,0.00014933213767338925,0.00046819296765604197,0.1314761055840596,0.13471081490243397,-5.580304728470907,0.0003383187383040661,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s209_EA,M7_COUPLED,0.0,209,E-A,R0_FROZEN_B2,NA,0,0,0.0005753898812955717,0.05753898812955717,0.042723835896002066,0.00027215185726437135,0.0007979680571454194,0.22021732458237078,0.2381485698726826,,,,,
TEST,M7-COUPLED_m0p0_s209_EA,M7_COUPLED,0.0,209,E-A,R1_ORACLE_RECENTERED,NA,0,0,2.7868799162859012e-05,0.0027868799162859012,0.003692285715285778,7.536393406321283e-05,9.94935761878497e-05,0.0065480448699578,0.028284193481580563,,,,,
TEST,M7-COUPLED_m0p0_s209_EA,M7_COUPLED,0.0,209,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0005468759285334693,0.054687592853346935,0.04214613845131656,0.000234880197446369,0.000776157391189355,0.19295366314529638,0.27051566622787093,-11.152350961435328,0.14037334595502482,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s209_EA,M7_COUPLED,0.0,209,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.0006216486185927413,0.06216486185927413,0.0460385974680936,0.00037897751944342915,0.0008940184000375915,0.22390179567676424,0.259878347437876,-6.792814564460049,0.11361621920384463,0.9836937256292095,0.9961006735200284,0.9985820630981921
TEST,M7-COUPLED_m0p0_s210_EB,M7_COUPLED,0.0,210,E-B,R0_FROZEN_B2,NA,0,0,1.3781407984511422e-06,0.0001378140798451142,0.0002543135690239445,4.3648875747234936e-06,6.248441325549278e-06,0.00024298610832157458,0.001678220697630715,,,,,
TEST,M7-COUPLED_m0p0_s210_EB,M7_COUPLED,0.0,210,E-B,R1_ORACLE_RECENTERED,NA,0,0,1.3781407984511422e-06,0.0001378140798451142,0.0002543135690239445,4.3648875747234936e-06,6.248441325549278e-06,0.00024298610832157458,0.001678220697630715,,,,,
TEST,M7-COUPLED_m0p0_s210_EB,M7_COUPLED,0.0,210,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,2.6901672168002484e-05,0.002690167216800248,0.0024146190719261844,4.360178720944555e-05,6.093841750667698e-05,0.009775210818349369,0.015376558585295286,-11.222189861675906,0.000695545473868466,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s210_EB,M7_COUPLED,0.0,210,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,1.3781407984511422e-06,0.0001378140798451142,0.0002543135690239445,4.3648875747234936e-06,6.248441325549278e-06,0.00024298610832157458,0.001678220697630715,-5.580473845034927,8.561026469163703e-08,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s211_EC,M7_COUPLED,0.0,211,E-C,R0_FROZEN_B2,NA,0,0,4.1379125285230415e-06,0.00041379125285230414,0.00018568173425163932,5.329351032860663e-06,6.260091664315296e-06,0.0015130728823533242,0.0018252316652381294,,,,,
TEST,M7-COUPLED_m0p0_s211_EC,M7_COUPLED,0.0,211,E-C,R1_ORACLE_RECENTERED,NA,0,0,6.429043289258604e-08,6.429043289258604e-06,1.2453392629457916e-05,1.7100735379796666e-07,2.777970053063478e-07,4.6096094790537745e-05,9.190451002532485e-05,,,,,
TEST,M7-COUPLED_m0p0_s211_EC,M7_COUPLED,0.0,211,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,4.094205212584537e-06,0.0004094205212584537,0.0001957276959026617,5.265760438176083e-06,6.302164177647565e-06,0.001494089329028541,0.0019460345095479881,-11.22253378810002,7.692625643576772e-06,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s211_EC,M7_COUPLED,0.0,211,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,4.1379125285230415e-06,0.00041379125285230414,0.00018568173425163932,5.329351032860663e-06,6.260091664315296e-06,0.0015130728823533242,0.0018252316652381294,-5.580473858816627,5.80468637740338e-08,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s212_ED,M7_COUPLED,0.0,212,E-D,R0_FROZEN_B2,NA,0,0,0.00038540195726037785,0.038540195726037785,0.028847015686405797,0.00017130136002382575,0.0005347555993679594,0.14986629634939813,0.15430289385454343,,,,,
TEST,M7-COUPLED_m0p0_s212_ED,M7_COUPLED,0.0,212,E-D,R1_ORACLE_RECENTERED,NA,0,0,7.659122846814824e-06,0.0007659122846814824,0.0009088968387893574,1.796461253903945e-05,2.4050813101582584e-05,0.002194211951471069,0.0071190649468543775,,,,,
TEST,M7-COUPLED_m0p0_s212_ED,M7_COUPLED,0.0,212,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0003682138170246526,0.03682138170246526,0.02799658726699789,0.0001602563138106561,0.0005169412269018151,0.13065672450856095,0.17321834304780837,-11.191820371224138,0.06143452637740586,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s212_ED,M7_COUPLED,0.0,212,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00038540195726037785,0.038540195726037785,0.028847015686405797,0.00017130136002382575,0.0005347555993679594,0.14986629634939813,0.15430289385454343,-5.580253158760048,0.0004414581600202962,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s213_EA,M7_COUPLED,0.0,213,E-A,R0_FROZEN_B2,NA,0,0,0.0006708143438279742,0.06708143438279741,0.04969252686330731,0.0003244435905132625,0.0009307945884523216,0.2559003255771959,0.28006798699111646,,,,,
TEST,M7-COUPLED_m0p0_s213_EA,M7_COUPLED,0.0,213,E-A,R1_ORACLE_RECENTERED,NA,0,0,3.813887752223567e-05,0.003813887752223567,0.005058236135531301,0.00010368959208783504,0.0001366428914447735,0.008931455264354403,0.038780528057058374,,,,,
TEST,M7-COUPLED_m0p0_s213_EA,M7_COUPLED,0.0,213,E-A,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0006368329111499888,0.06368329111499889,0.049179295272982614,0.0002707287397104084,0.0009046163355668556,0.22439934989584592,0.3168331740595054,-11.126946366949188,0.19118253492730272,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s213_EA,M7_COUPLED,0.0,213,E-A,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.000693282774834751,0.0693282774834751,0.05228499577051386,0.0003696431124879858,0.000990471774995653,0.2559003255771959,0.30837079581262705,-7.231862271516547,0.11958053410856662,0.9854661467564694,0.9985820630981921,0.9996455157745481
TEST,M7-COUPLED_m0p0_s214_EB,M7_COUPLED,0.0,214,E-B,R0_FROZEN_B2,NA,0,0,1.855714072793538e-06,0.0001855714072793538,0.0003423728057439612,5.883204951618087e-06,8.416927207061174e-06,0.00033210823306266976,0.002252786869746215,,,,,
TEST,M7-COUPLED_m0p0_s214_EB,M7_COUPLED,0.0,214,E-B,R1_ORACLE_RECENTERED,NA,0,0,1.855714072793538e-06,0.0001855714072793538,0.0003423728057439612,5.883204951618087e-06,8.416927207061174e-06,0.00033210823306266976,0.002252786869746215,,,,,
TEST,M7-COUPLED_m0p0_s214_EB,M7_COUPLED,0.0,214,E-B,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,3.12034252131549e-05,0.0031203425213154902,0.0027756255511010943,5.10305583904156e-05,7.070615149281737e-05,0.011362668206746081,0.017860061959885324,-11.222068274677858,0.0009387194699644059,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s214_EB,M7_COUPLED,0.0,214,E-B,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,1.855714072793538e-06,0.0001855714072793538,0.0003423728057439612,5.883204951618087e-06,8.416927207061174e-06,0.00033210823306266976,0.002252786869746215,-5.580473810213417,1.5525328436166008e-07,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s215_EC,M7_COUPLED,0.0,215,E-C,R0_FROZEN_B2,NA,0,0,4.857521942115623e-06,0.0004857521942115623,0.00021797612850381784,6.256183873921492e-06,7.348808752245943e-06,0.001776224811268981,0.002142739602717054,,,,,
TEST,M7-COUPLED_m0p0_s215_EC,M7_COUPLED,0.0,215,E-C,R1_ORACLE_RECENTERED,NA,0,0,7.535065573679929e-08,7.535065573679929e-06,1.462004321757972e-05,2.0025436975555787e-07,3.258175515733516e-07,5.40049605440494e-05,0.00010771872347544081,,,,,
TEST,M7-COUPLED_m0p0_s215_EC,M7_COUPLED,0.0,215,E-C,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,4.806249725382204e-06,0.0004806249725382204,0.00022976928828629344,6.181594820020712e-06,7.3982506612983864e-06,0.0017539281461303854,0.002284527291783453,-11.222532333861757,1.0601102168821516e-05,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s215_EC,M7_COUPLED,0.0,215,E-C,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,4.857521942115623e-06,0.0004857521942115623,0.00021797612850381784,6.256183873921492e-06,7.348808752245943e-06,0.001776224811268981,0.002142739602717054,-5.580473847843795,7.999252779550739e-08,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s216_ED,M7_COUPLED,0.0,216,E-D,R0_FROZEN_B2,NA,0,0,0.00043339845665039777,0.043339845665039775,0.03241828543187305,0.00019349269705761367,0.0006012622721825637,0.16833860716245974,0.17398548775472517,,,,,
TEST,M7-COUPLED_m0p0_s216_ED,M7_COUPLED,0.0,216,E-D,R1_ORACLE_RECENTERED,NA,0,0,9.756791938096434e-06,0.0009756791938096435,0.001137922896211606,2.346012719389667e-05,3.0841964399630174e-05,0.002681365339137706,0.009073422288268828,,,,,
TEST,M7-COUPLED_m0p0_s216_ED,M7_COUPLED,0.0,216,E-D,R2A_ONLINE_OFFSET_ONLY,ALWAYS_RECENTER,60,1,0.0004139831294450835,0.041398312944508346,0.031489695287801385,0.00017940163391171765,0.0005811631287135714,0.1468429317737496,0.1950735273364623,-11.183658702557825,0.07775786371003074,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s216_ED,M7_COUPLED,0.0,216,E-D,R2A_ONLINE_OFFSET_ONLY,ADAPTIVE_RECENTER,60,1,0.00043339845665039777,0.043339845665039775,0.03241828543187305,0.00019349269705761367,0.0006012622721825637,0.16833860716245974,0.17398548775472517,-5.580194762630652,0.0005582504188132913,1.0,1.0,1.0
TEST,M7-COUPLED_m0p0_s217_EA,M7_COUPLED,0.0,217,E-A,R0_FROZEN_B2,NA,0,0,0.0007662790402258206,0.07662790402258206,0.05662890171618006,0.000379443519331958,0.001064080323420122,0.29132452971437256,0.3226633470858986,,,,,
